"STATION","NAME","DATE","AWND","PRCP","TAVG","TMAX","TMIN"
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-04-30",,"0.01",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-05-01",,"0.11",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-05-02",,"0.01",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-05-03",,"0.24",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-05-04",,"0.15",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-05-05",,"0.19",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-05-06",,"0.02",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-05-07",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-05-08",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-05-09",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-05-10",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-05-11",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-05-12",,"0.04",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-05-13",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-05-14",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-05-15",,"0.01",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-05-16",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-05-17",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-05-21",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-05-22",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-05-23",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-05-24",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-05-25",,"0.15",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-05-26",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-05-28",,"0.02",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-05-29",,"0.02",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-05-30",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-05-31",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-06-01",,"0.03",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-06-02",,"0.18",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-06-03",,"0.24",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-06-04",,"0.01",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-06-08",,,,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-06-09",,"0.02",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-06-10",,"0.46",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-06-11",,"0.35",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-06-12",,"0.03",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-06-13",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-06-14",,"0.32",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-06-15",,"0.23",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-06-16",,"0.08",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-06-17",,"0.18",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-06-18",,"0.31",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-06-19",,"0.25",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-06-21",,,,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-06-22",,"0.25",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-06-23",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-06-25",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-06-26",,"0.03",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-06-27",,"0.35",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-06-28",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-06-29",,"0.02",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-06-30",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-07-01",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-07-02",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-07-03",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-07-04",,"0.08",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-07-05",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-07-09",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-07-10",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-07-11",,,,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-07-12",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-07-14",,"0.03",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-07-15",,"0.02",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-07-17",,"0.02",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-07-18",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-07-19",,"0.01",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-07-20",,"0.05",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-07-21",,"0.01",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-07-22",,"0.02",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-07-23",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-07-24",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-07-25",,"0.03",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-07-26",,"0.06",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-07-27",,"0.01",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-07-28",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-07-29",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-07-30",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-07-31",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-08-01",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-08-02",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-08-03",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-08-05",,"0.04",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-08-06",,"0.11",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-08-07",,"0.03",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-08-08",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-08-09",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-08-10",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-08-11",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-08-12",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-08-13",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-08-14",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-08-15",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-08-16",,"0.06",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-08-17",,"0.01",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-08-18",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-08-20",,,,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-08-21",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-08-22",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-08-23",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-08-24",,"0.43",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-08-25",,"0.01",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-08-26",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-08-30",,,,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-08-31",,"0.05",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-09-01",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-09-02",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-09-03",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-09-06",,"0.13",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-09-07",,"0.03",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-09-08",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-09-09",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-09-10",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-09-11",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-09-12",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-09-14",,,,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-09-15",,"0.11",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-09-16",,"0.01",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-09-17",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-09-18",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-09-20",,,,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-09-21",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-09-23",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-09-24",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-09-25",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-09-26",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-09-28",,,,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-09-29",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-09-30",,"0.32",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-10-01",,"0.10",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-10-03",,,,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-10-04",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-10-05",,"0.33",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-10-07",,,,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-10-08",,"0.02",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-10-09",,"0.03",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-10-10",,"0.02",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-10-11",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-10-12",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-10-13",,"0.03",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-10-14",,"0.12",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-10-15",,"0.06",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-10-16",,"0.01",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-10-17",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-10-18",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-10-19",,"0.03",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-10-22",,,,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-10-23",,"0.01",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-10-24",,"0.12",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-10-25",,"0.01",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-10-26",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-10-28",,,,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-10-29",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-10-30",,"0.08",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-10-31",,"0.01",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-11-01",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-11-02",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-11-03",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-11-04",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-11-05",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-11-06",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-11-07",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-11-08",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-11-09",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-11-11",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-11-12",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-11-13",,"0.05",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-11-14",,"0.02",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-11-15",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-11-16",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-11-18",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-11-19",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-11-20",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-11-21",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-11-22",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-11-23",,"0.28",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-11-24",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-11-25",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-11-26",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-11-27",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-11-28",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-11-29",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-11-30",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-12-01",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-12-02",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-12-03",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-12-04",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-12-06",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-12-07",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-12-10",,,,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-12-11",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-12-13",,,,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-12-14",,"0.01",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-12-15",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-12-16",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-12-17",,"0.12",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-12-18",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-12-20",,,,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-12-21",,"0.02",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-12-22",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-12-23",,"0.01",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-12-26",,,,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-12-27",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-12-28",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-12-29",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-12-30",,"0.13",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2009-12-31",,"0.07",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-01-01",,"0.19",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-01-02",,"0.44",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-01-03",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-01-04",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-01-05",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-01-06",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-01-07",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-01-08",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-01-09",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-01-10",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-01-11",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-01-12",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-01-13",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-01-14",,"0.13",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-01-15",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-01-16",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-01-17",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-01-18",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-01-19",,"0.09",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-01-20",,"0.04",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-01-21",,"0.13",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-01-22",,"0.01",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-01-23",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-01-24",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-01-25",,"0.13",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-01-26",,"0.04",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-01-27",,"0.22",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-01-28",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-01-29",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-01-30",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-01-31",,"0.21",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-02-01",,"0.13",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-02-02",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-02-03",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-02-06",,,,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-02-07",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-02-08",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-02-10",,"0.01",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-02-12",,"0.26",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-02-13",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-02-14",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-02-15",,"0.04",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-02-16",,"0.01",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-02-17",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-02-19",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-02-20",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-02-21",,"0.01",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-02-22",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-02-23",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-02-24",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-02-25",,"0.16",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-02-26",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-02-28",,,,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-03-01",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-03-02",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-03-03",,"0.10",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-03-04",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-03-05",,"0.11",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-03-06",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-03-07",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-03-09",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-03-10",,"0.01",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-03-11",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-03-12",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-03-13",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-03-14",,"0.02",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-03-15",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-03-16",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-03-17",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-03-18",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-03-19",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-03-20",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-03-21",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-03-22",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-03-23",,"0.12",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-03-25",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-03-26",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-03-27",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-03-28",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-03-29",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-03-31",,,,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-04-01",,"0.01",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-04-02",,"0.19",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-04-03",,"0.26",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-04-04",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-04-05",,"0.06",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-04-06",,"0.22",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-04-07",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-04-08",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-04-13",,,,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-04-14",,"0.34",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-04-15",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-04-16",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-04-18",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-04-19",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-04-21",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-04-22",,"0.20",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-04-23",,"0.39",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-04-26",,,,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-04-28",,"0.48",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-04-29",,"0.03",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-04-30",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-05-01",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-05-02",,"0.07",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-05-03",,"0.02",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-05-04",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-05-05",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-05-06",,"0.04",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-05-07",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-05-08",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-05-09",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-05-10",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-05-11",,"0.02",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-05-12",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-05-13",,"0.01",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-05-14",,"0.05",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-05-15",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-05-16",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-05-17",,"0.00",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-05-18",,"0.02",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-05-19",,"0.03",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-05-20",,"0.09",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-05-21",,"0.01",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-05-22",,"0.05",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-05-23",,"0.03",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-05-24",,"0.12",,,
"US1IDMD0001","REXBURG 0.7 W, ID US","2010-05-25",,"0.26",,,
